"date","sim","obs"
2009-04-02,188.6,73.05746420736
2009-04-03,208,131.95650511872
2009-04-04,191.4,188.59019830272
2009-04-05,175.8,294.4952045568
2009-04-06,165.7,362.4556363776
2009-04-07,159.8,339.802159104
2009-04-08,155.7,319.9803664896
2009-04-09,152.1,300.1585738752
2009-04-10,152,259.94865171456
2009-04-11,148.8,212.09318097408
2009-04-12,141.1,173.29910114304
2009-04-13,148.5,148.38027614208
2009-04-14,152.3,140.73472756224
2009-04-15,147.2,138.46937983488
2009-04-16,139.1,135.35452670976
2009-04-17,129,131.39016818688
2009-04-18,122,128.27531506176
2009-04-19,116.2,121.47927187968
2009-04-20,110.5,112.70104943616
2009-04-21,104,104.20599545856
2009-04-22,98.34,97.6931207424
2009-04-23,94.6,91.46341449216
2009-04-24,91.58,84.950539776
2009-04-25,86.65,76.17231733248
2009-04-26,82.54,63.99607329792
2009-04-27,80.41,52.66933466112
2009-04-28,77.93,43.32477528576
2009-04-29,75.12,36.8119005696
2009-04-30,72.36,32.28120511488
2009-05-01,68.67,28.60001505792
2009-05-02,64.89,25.315260853248
2009-05-03,60.09,22.426942500864
2009-05-04,61,20.020010540544
2009-05-05,88.74,20.38812954624
2009-05-06,100.7,36.8119005696
2009-05-07,98.12,60.8812201728
2009-05-08,89.61,97.97628920832
2009-05-09,78.49,143.0000752896
2009-05-10,70.98,156.30899318784
2009-05-11,67.3,142.71690682368
2009-05-12,67.56,122.32877727744
2009-05-13,66.92,101.9406477312
2009-05-14,63.12,80.7030127872
2009-05-15,59.37,63.14656790016
2009-05-16,60.91,50.9703238656
2009-05-17,78.18,42.19210142208
2009-05-18,87.37,42.75843835392
2009-05-19,88.25,41.62576449024
2009-05-20,82.47,44.17428068352
2009-05-21,76.56,59.74854630912
2009-05-22,72.67,82.1188551168
2009-05-23,72.47,84.66737131008
2009-05-24,75.14,70.79211648
2009-05-25,76.88,61.73072557056
2009-05-26,79.06,67.9604318208
2009-05-27,77.41,77.871328128
2009-05-28,72.27,79.85350738944
2009-05-29,64.38,84.38420284416
2009-05-30,57.57,81.83568665088
2009-05-31,51.59,72.49112727552
2009-06-01,47.44,62.86339943424
2009-06-02,43.83,53.51884005888
2009-06-03,42.46,43.8911122176
2009-06-04,50.71,36.8119005696
2009-06-05,58.59,31.43169971712
2009-06-06,62.18,27.439024347648
2009-06-07,60.68,25.938231478272
2009-06-08,56.19,25.173676620288
2009-06-09,48.83,27.778826506752
2009-06-10,43.04,30.58219431936
2009-06-11,37.9,29.44952045568
2009-06-12,34.28,25.20199346688
2009-06-13,32.19,21.294268637184
2009-06-14,29.79,18.236049205248
2009-06-15,27.54,15.800800398336
2009-06-16,25.58,14.045155909632
2009-06-17,24.27,13.252284205056
2009-06-18,26.7,12.714264119808
2009-06-19,25.77,11.723174489088
2009-06-20,23.23,11.100203864064
2009-06-21,19.93,11.100203864064
2009-06-22,19.3,11.270104943616
2009-06-23,18.7,10.788718551552
2009-06-24,18.03,10.109114233344
2009-06-25,17.66,9.571094148096
2009-06-26,15.45,8.891489829888
2009-06-27,12.91,8.296836051456
2009-06-28,11.53,7.447330653696
2009-06-29,9.819,6.711092642304
2009-06-30,8.284,6.059805170688
2009-07-01,6.927,5.408517699072
2009-07-02,5.929,4.81386392064
2009-07-03,5.353,4.2475269888
2009-07-04,5.038,3.907724829696
2009-07-05,4.935,3.652873210368
2009-07-06,5.318,3.511288977408
2009-07-07,8.023,3.539605824
2009-07-08,11.95,3.82277428992
2009-07-09,14.02,5.720003011584
2009-07-10,14.19,8.863172983296
2009-07-11,12.88,10.165747926528
2009-07-12,10.77,11.04357017088
2009-07-13,9.321,10.363965852672
2009-07-14,8.172,10.250698466304
2009-07-15,7.321,10.024163693568
2009-07-16,6.301,9.542777301504
2009-07-17,5.643,8.863172983296
2009-07-18,4.759,7.64554857984
2009-07-19,4.234,6.597825255936
2009-07-20,3.657,5.720003011584
2009-07-21,3.259,4.9554481536
2009-07-22,2.968,4.842180767232
2009-07-23,2.369,5.012081846784
2009-07-24,1.938,4.67227968768
2009-07-25,1.443,4.304160681984
2009-07-26,1.068,3.992675369472
2009-07-27,0.8268,3.82277428992
2009-07-28,0.5845,3.851091136512
2009-07-29,0.5147,4.049309062656
2009-07-30,0.8674,4.10594275584
2009-07-31,1.576,3.992675369472
2009-08-01,2.568,3.992675369472
2009-08-02,5.042,4.53069545472
2009-08-03,7.298,4.870497613824
2009-08-04,7.77,5.09703238656
2009-08-05,7.725,5.493468238848
2009-08-06,7.159,6.116438863872
2009-08-07,5.922,7.22079588096
2009-08-08,4.901,8.041984432128
2009-08-09,3.83,7.815449659392
2009-08-10,3.189,7.107528494592
2009-08-11,2.579,5.465151392256
2009-08-12,4.272,4.898814460416
2009-08-13,6.211,5.465151392256
2009-08-14,7.549,8.863172983296
2009-08-15,8.321,10.618817472
2009-08-16,9.044,10.250698466304
2009-08-17,9.247,10.420599545856
2009-08-18,9.094,10.448916392448
2009-08-19,8.896,9.995846846976
2009-08-20,9.063,9.882579460608
2009-08-21,8.682,9.599410994688
2009-08-22,7.947,9.089707756032
2009-08-23,6.956,8.608321363968
2009-08-24,5.812,7.64554857984
2009-08-25,5.022,6.767726335488
2009-08-26,4.465,5.889904091136
2009-08-27,4.229,5.23861661952
2009-08-28,6.443,4.842180767232
2009-08-29,8.891,4.785547074048
2009-08-30,13.59,5.776636704768
2009-08-31,17.51,6.456241022976
2009-09-01,18.96,6.909310568448
2009-09-02,18.48,8.126934971904
2009-09-03,16.67,9.174658295808
2009-09-04,14.45,9.684361534464
2009-09-05,12.77,9.571094148096
2009-09-06,10.89,8.91980667648
2009-09-07,9.651,8.155251818496
2009-09-08,8.298,7.305746420736
2009-09-09,12.87,6.314656790016
2009-09-10,16.73,5.80495355136
2009-09-11,19.1,5.436834545664
2009-09-12,19.49,4.983765000192
2009-09-13,18.31,6.51287471616
2009-09-14,16.44,8.041984432128
2009-09-15,14.73,8.013667585536
2009-09-16,13.5,7.192479034368
2009-09-17,29.13,6.456241022976
2009-09-18,45.13,5.918220937728
2009-09-19,53.27,5.833270397952
2009-09-20,56.58,6.08812201728
2009-09-21,56.97,6.994261108224
2009-09-22,54.71,8.580004517376
2009-09-23,51.29,9.9108963072
2009-09-24,47.52,11.071887017472
2009-09-25,44.11,12.006342955008
2009-09-26,57.47,13.02574943232
2009-09-27,63.92,14.611492841472
2009-09-28,63.33,15.404364546048
2009-09-29,59.7,16.537038409728
2009-09-30,54.51,18.292682898432
2009-10-01,49.64,20.501396932608
2009-10-02,45.69,23.474665824768
2009-10-03,42.52,26.1930830976
2009-10-04,43,27.46734119424
2009-10-05,49.26,28.17526235904
2009-10-06,54.3,26.872687415808
2009-10-07,55.38,26.646152643072
2009-10-08,54.48,26.702786336256
2009-10-09,52.68,24.805557614592
2009-10-10,50.82,20.359812699648
2009-10-11,50.28,16.650305796096
2009-10-12,61.32,15.036245540352
2009-10-13,67.57,14.44159176192
2009-10-14,79.19,14.526542301696
2009-10-15,88.07,14.639809688064
2009-10-16,90.22,14.72476022784
2009-10-17,89.67,14.838027614208
2009-10-18,87.51,15.262780313088
2009-10-19,85.15,16.225553097216
2009-10-20,82.59,17.98119758592
2009-10-21,78.48,20.869515938304
2009-10-22,73.56,25.258627160064
2009-10-23,69.08,30.58219431936
2009-10-24,65.62,34.54655284224
2009-10-25,64,36.52873210368
2009-10-26,62.62,34.82972130816
2009-10-27,94.68,30.01585738752
2009-10-28,111.9,24.409121762304
2009-10-29,114.6,20.020010540544
2009-10-30,112.4,17.301593267712
2009-10-31,111,16.310503636992
2009-11-01,108.4,17.216642727936
2009-11-02,105.6,19.198821989376
2009-11-03,102.7,21.66238764288
2009-11-04,99.28,25.541795625984
2009-11-05,92.09,31.1485312512
2009-11-06,85.24,36.8119005696
2009-11-07,81.52,41.0594275584
2009-11-08,77.83,43.8911122176
2009-11-09,73.92,43.32477528576
2009-11-10,140.3,39.07724829696
2009-11-11,163.9,35.11288977408
2009-11-12,160.6,30.86536278528
2009-11-13,151.4,29.44952045568
2009-11-14,143.4,28.60001505792
2009-11-15,137.5,32.84754204672
2009-11-16,132.9,39.92675369472
2009-11-17,129.3,44.17428068352
2009-11-18,125.8,46.7227968768
2009-11-19,122.9,60.31488324096
2009-11-20,119.5,105.05550085632
2009-11-21,115.9,134.22185284608
2009-11-22,125.7,123.1782826752
2009-11-23,126.8,105.62183778816
2009-11-24,122.4,87.7822244352
2009-11-25,115.4,72.49112727552
2009-11-26,107.8,59.74854630912
2009-11-27,102.1,50.40398693376
2009-11-28,98.83,45.59012301312
2009-11-29,94.83,43.04160681984
2009-11-30,91.91,41.0594275584
2009-12-01,91.08,39.36041676288
2009-12-02,128.7,41.90893295616
2009-12-03,146.9,46.7227968768
2009-12-04,150.2,50.9703238656
2009-12-05,147.7,53.23567159296
2009-12-06,144,54.93468238848
2009-12-07,140.6,61.16438863872
2009-12-08,148.2,69.94261108224
2009-12-09,152.9,75.0396434688
2009-12-10,152.2,75.88914886656
2009-12-11,149.7,79.2871704576
2009-12-12,165.8,87.7822244352
2009-12-13,182.9,105.90500625408
2009-12-14,200.2,117.23174489088
2009-12-15,206.7,129.69115739136
2009-12-16,205.6,137.90304290304
2009-12-17,201.9,159.14067784704
2009-12-18,245.4,200.20010540544
2009-12-19,256.7,221.72090881536
2009-12-20,252.9,222.2872457472
2009-12-21,246.1,212.09318097408
2009-12-22,240.2,202.74862159872
2009-12-23,233.7,199.6337684736
2009-12-24,230.9,191.138714496
2009-12-25,258.7,189.15653523456
2009-12-26,264.8,225.40209887232
2009-12-27,260,274.10707501056
2009-12-28,252.9,269.29321108992
2009-12-29,245.5,247.48923921408
2009-12-30,238.4,222.57041421312
2009-12-31,232.6,197.65158921216
2010-01-01,221.6,180.09514432512
2010-01-02,209.4,180.09514432512
2010-01-03,199.7,183.20999745024
2010-01-04,191.4,168.76840568832
2010-01-05,183.4,148.38027614208
2010-01-06,176.4,130.82383125504
2010-01-07,170.5,115.81590256128
2010-01-08,166,103.07332159488
2010-01-09,161,92.31291988992
2010-01-10,156.4,83.81786591232
2010-01-11,149.7,77.02182273024
2010-01-12,144.7,71.35845341184
2010-01-13,141.3,66.82775795712
2010-01-14,137.7,63.14656790016
2010-01-15,132.5,60.03171477504
2010-01-16,191,58.89904091136
2010-01-17,206.3,78.43766505984
2010-01-18,202.5,109.30302784512
2010-01-19,195.6,131.39016818688
2010-01-20,198.1,147.81393921024
2010-01-21,210.7,187.45752443904
2010-01-22,213.5,211.81001250816
2010-01-23,210.3,227.10110966784
2010-01-24,225.2,239.56052216832
2010-01-25,228.5,270.4258849536
2010-01-26,224.9,250.88726080512
2010-01-27,219.4,217.19021336064
2010-01-28,212.8,197.65158921216
2010-01-29,222.1,195.10307301888
2010-01-30,221.2,205.297137792
2010-01-31,214.5,223.41991961088
2010-02-01,206.3,250.03775540736
2010-02-02,203.2,267.5942002944
2010-02-03,196.9,260.23182018048
2010-02-04,187.8,235.31299517952
2010-02-05,212.5,210.67733864448
2010-02-06,221.4,201.61594773504
2010-02-07,221.5,199.6337684736
2010-02-08,218,197.65158921216
2010-02-09,213.7,196.51891534848
2010-02-10,207.5,194.81990455296
2010-02-11,194.4,184.62583977984
2010-02-12,188.5,180.37831279104
2010-02-13,181.3,196.8020838144
2010-02-14,172.1,200.76644233728
2010-02-15,168.6,186.04168210944
2010-02-16,161,168.20206875648
2010-02-17,153.9,152.9109715968
2010-02-18,145.3,140.45155909632
2010-02-19,140.4,130.54066278912
2010-02-20,138,120.62976648192
2010-02-21,133.1,112.13471250432
2010-02-22,135.5,106.47134318592
2010-02-23,132.3,101.9406477312
2010-02-24,129.8,99.108963072
2010-02-25,121,97.6931207424
2010-02-26,112.3,96.84361534464
2010-02-27,104.7,95.99410994688
2010-02-28,101.2,94.01193068544
2010-03-01,100.7,88.91489829888
2010-03-02,103.9,85.23370824192
2010-03-03,102.7,82.40202358272
2010-03-04,97.65,80.98618125312
2010-03-05,92.07,79.2871704576
2010-03-06,87.29,76.4554857984
2010-03-07,82.57,73.34063267328
2010-03-08,77.54,70.22577954816
2010-03-09,73.02,66.82775795712
2010-03-10,81.45,63.99607329792
2010-03-11,93.92,63.712904832
2010-03-12,116.9,68.24360028672
2010-03-13,127,87.49905596928
2010-03-14,128.9,131.6733366528
2010-03-15,125.9,148.663444608
2010-03-16,121.9,149.79611847168
2010-03-17,120.1,148.94661307392
2010-03-18,116.1,145.54859148288
2010-03-19,106.8,147.81393921024
2010-03-20,96.15,156.87533011968
2010-03-21,91.76,155.45948779008
2010-03-22,87.83,144.13274915328
2010-03-23,82.51,128.27531506176
2010-03-24,77.89,113.55055483392
2010-03-25,73.2,100.5248054016
2010-03-26,70.28,90.04757216256
2010-03-27,67.89,81.26934971904
2010-03-28,66.3,73.34063267328
2010-03-29,63.74,67.9604318208
2010-03-30,59.67,63.42973636608
2010-03-31,54.88,60.03171477504
2010-04-01,51.11,57.48319858176
2010-04-02,48.32,54.65151392256
2010-04-03,45.81,51.81982926336
2010-04-04,43.46,48.98814460416
2010-04-05,40.95,47.00596534272
2010-04-06,38.06,47.57230227456
2010-04-07,34.92,50.68715539968
2010-04-08,36.19,54.65151392256
2010-04-09,35.72,55.50101932032
2010-04-10,33.97,50.9703238656
2010-04-11,32.33,45.59012301312
2010-04-12,30.42,41.62576449024
2010-04-13,28.42,38.51091136512
2010-04-14,26.68,35.67922670592
2010-04-15,25.89,33.41387897856
2010-04-16,23.56,31.99803664896
2010-04-17,20.54,30.86536278528
2010-04-18,18.49,30.29902585344
2010-04-19,16.95,28.88318352384
2010-04-20,17.62,26.61783579648
2010-04-21,17.34,24.125953296384
2010-04-22,15.9,21.747338182656
2010-04-23,13.75,19.850109460992
2010-04-24,16.5,18.660801904128
2010-04-25,18.59,19.283772529152
2010-04-26,17.7,21.407536023552
2010-04-27,17.18,22.625160427008
2010-04-28,15.72,23.304764745216
2010-04-29,14.02,24.182586989568
2010-04-30,11.84,24.522389148672
2010-05-01,9.97,24.125953296384
2010-05-02,8.222,23.616250057728
2010-05-03,13.47,23.814467983872
2010-05-04,18.12,29.44952045568
2010-05-05,19.87,33.13071051264
2010-05-06,18.84,33.9802159104
2010-05-07,16.25,33.13071051264
2010-05-08,13.77,30.58219431936
2010-05-09,11.28,29.44952045568
2010-05-10,9.796,28.60001505792
2010-05-11,8.655,29.7326889216
2010-05-12,7.72,32.5643735808
2010-05-13,7.142,34.82972130816
2010-05-14,6.291,34.26338437632
2010-05-15,5.65,28.88318352384
2010-05-16,6.102,21.52080340992
2010-05-17,6.649,17.924563892736
2010-05-18,7.091,17.98119758592
2010-05-19,7.065,15.885750938112
2010-05-20,6.511,14.58317599488
2010-05-21,7.487,14.01683906304
2010-05-22,8.305,13.903571676672
2010-05-23,8.83,13.988522216448
2010-05-24,9.323,13.648720057344
2010-05-25,9.332,13.73367059712
2010-05-26,8.835,14.101789602816
2010-05-27,7.824,14.384958068736
2010-05-28,6.934,14.554859148288
2010-05-29,7.335,14.611492841472
2010-05-30,9.061,14.44159176192
2010-05-31,163.8,14.130106449408
2010-06-01,169.6,14.01683906304
2010-06-02,136.9,14.01683906304
2010-06-03,108.5,15.177829773312
2010-06-04,95.36,17.301593267712
2010-06-05,89.63,22.341991961088
2010-06-06,87.17,27.75050966016
2010-06-07,85.78,33.69704744448
2010-06-08,85.08,37.09506903552
2010-06-09,80.71,33.69704744448
2010-06-10,74.2,25.230310313472
2010-06-11,67.77,18.54753451776
2010-06-12,61.1,15.00792869376
2010-06-13,55.33,12.770897812992
2010-06-14,50.33,11.18515440384
2010-06-15,51.06,10.307332159488
2010-06-16,51.94,10.165747926528
2010-06-17,51.9,10.420599545856
2010-06-18,50.34,11.071887017472
2010-06-19,48.71,11.04357017088
2010-06-20,47.63,10.675451165184
2010-06-21,45.57,10.448916392448
2010-06-22,42.27,10.845352244736
2010-06-23,38.58,11.18515440384
2010-06-24,34.11,11.270104943616
2010-06-25,37.75,11.18515440384
2010-06-26,39.7,10.33564900608
2010-06-27,39.1,9.06139090944
2010-06-28,37.97,7.815449659392
2010-06-29,40.07,6.824360028672
2010-06-30,41.81,10.024163693568
2010-07-01,42.36,14.130106449408
2010-07-02,38.87,14.922978153984
2010-07-03,33.15,15.517631932416
2010-07-04,27.88,14.639809688064
2010-07-05,23.95,12.827531506176
2010-07-06,20.9,11.524956562944
2010-07-07,18.14,10.845352244736
2010-07-08,14.85,10.279015312896
2010-07-09,11.94,9.316242528768
2010-07-10,12.67,7.92871704576
2010-07-11,14.31,6.626142102528
2010-07-12,22.92,5.918220937728
2010-07-13,30.81,6.003171477504
2010-07-14,35.6,5.833270397952
2010-07-15,34.48,7.192479034368
2010-07-16,31.56,8.834856136704
2010-07-17,29.06,9.9108963072
2010-07-18,25.84,10.76040170496
2010-07-19,21.95,11.355055483392
2010-07-20,19.57,11.581590256128
2010-07-21,17.14,11.836441875456
2010-07-22,15.68,12.31782826752
2010-07-23,14.29,11.949709261824
2010-07-24,12.66,10.33564900608
2010-07-25,11.3,8.721588750336
2010-07-26,11.16,7.164162187776
2010-07-27,12.58,6.144755710464
2010-07-28,13.02,6.484557869568
2010-07-29,12.09,5.720003011584
2010-07-30,10.82,5.181982926336
2010-07-31,11.94,4.785547074048
2010-08-01,12.89,4.81386392064
2010-08-02,13.1,5.068715539968
2010-08-03,13.03,6.08812201728
2010-08-04,12.18,5.889904091136
2010-08-05,11.04,5.6633693184
2010-08-06,10.43,6.3712904832
2010-08-07,9.818,9.089707756032
2010-08-08,8.878,10.448916392448
2010-08-09,7.657,9.995846846976
2010-08-10,6.744,9.854262614016
2010-08-11,5.756,9.882579460608
2010-08-12,4.991,9.542777301504
2010-08-13,4.458,8.325152898048
2010-08-14,5.505,6.824360028672
2010-08-15,6.411,5.691686164992
2010-08-16,7.637,5.323567159296
2010-08-17,8.768,5.068715539968
2010-08-18,9.06,5.465151392256
2010-08-19,8.515,6.08812201728
2010-08-20,8.018,7.334063267328
2010-08-21,9.423,9.542777301504
2010-08-22,10.46,11.241788097024
2010-08-23,10.95,12.799214659584
2010-08-24,10.99,14.498225455104
2010-08-25,10.58,14.384958068736
2010-08-26,9.725,14.611492841472
2010-08-27,9.091,13.139016818688
2010-08-28,8.574,11.581590256128
2010-08-29,7.925,10.47723323904
2010-08-30,7.061,9.514460454912
2010-08-31,6.191,9.231291988992
2010-09-01,5.516,9.089707756032
2010-09-02,4.871,8.63663821056
2010-09-03,3.987,7.758815966208
2010-09-04,3.557,6.711092642304
2010-09-05,3.025,5.748319858176
2010-09-06,2.765,5.012081846784
2010-09-07,2.467,4.587329147904
2010-09-08,2.353,4.275843835392
2010-09-09,2.045,4.077625909248
2010-09-10,1.86,3.936041676288
2010-09-11,1.925,3.794457443328
2010-09-12,1.942,4.38911122176
2010-09-13,1.662,4.020992216064
2010-09-14,1.643,3.624556363776
2010-09-15,1.622,3.567922670592
2010-09-16,1.643,3.709506903552
2010-09-17,1.638,4.162576449024
2010-09-18,1.567,4.360794375168
2010-09-19,1.494,4.2475269888
2010-09-20,1.259,4.049309062656
2010-09-21,1.089,3.851091136512
2010-09-22,0.955,3.68119005696
2010-09-23,0.8138,3.539605824
2010-09-24,0.7685,3.454655284224
2010-09-25,0.7994,3.426338437632
2010-09-26,7.324,3.539605824
2010-09-27,20.78,4.077625909248
2010-09-28,28.7,5.465151392256
2010-09-29,29.69,5.889904091136
2010-09-30,26.23,6.399607329792
2010-10-01,22.28,8.041984432128
2010-10-02,18.56,9.259608835584
2010-10-03,15.61,10.05248054016
2010-10-04,13.64,10.788718551552
2010-10-05,11.91,11.355055483392
2010-10-06,9.942,11.298421790208
2010-10-07,8.673,10.47723323904
2010-10-08,7.476,9.372876221952
2010-10-09,6.975,8.551687670784
2010-10-10,6.378,7.730499119616
2010-10-11,5.682,6.994261108224
2010-10-12,5.196,6.399607329792
2010-10-13,4.942,5.918220937728
2010-10-14,4.95,5.52178508544
2010-10-15,4.243,5.040398693376
2010-10-16,4.12,4.728913380864
2010-10-17,3.964,4.53069545472
2010-10-18,3.631,4.445744914944
2010-10-19,3.455,4.38911122176
2010-10-20,3.204,4.38911122176
2010-10-21,3.031,4.445744914944
2010-10-22,2.679,4.417428068352
2010-10-23,2.514,4.38911122176
2010-10-24,2.404,4.445744914944
2010-10-25,2.901,4.53069545472
2010-10-26,3.073,4.983765000192
2010-10-27,4.03,5.550101932032
2010-10-28,4.812,5.493468238848
2010-10-29,5.128,5.776636704768
2010-10-30,5.21,6.399607329792
2010-10-31,4.956,6.824360028672
2010-11-01,4.659,7.079211648
2010-11-02,3.924,7.36238011392
2010-11-03,3.925,7.673865426432
2010-11-04,4.048,8.296836051456
2010-11-05,4.031,8.721588750336
2010-11-06,3.883,8.891489829888
2010-11-07,3.754,8.91980667648
2010-11-08,3.42,9.06139090944
2010-11-09,2.918,9.174658295808
2010-11-10,2.506,9.146341449216
2010-11-11,2.191,9.033074062848
2010-11-12,1.96,8.863172983296
2010-11-13,1.777,8.664955057152
2010-11-14,1.655,8.523370824192
2010-11-15,1.515,8.410103437824
2010-11-16,1.752,8.381786591232
2010-11-17,2.053,8.35346974464
2010-11-18,2.485,8.410103437824
2010-11-19,2.821,8.4950539776
2010-11-20,2.98,8.693271903744
2010-11-21,2.94,9.033074062848
2010-11-22,2.713,9.287925682176
2010-11-23,2.531,9.34455937536
2010-11-24,2.193,9.259608835584
2010-11-25,1.838,9.06139090944
2010-11-26,1.747,8.91980667648
2010-11-27,1.661,8.863172983296
2010-11-28,1.5,8.891489829888
2010-11-29,1.55,9.033074062848
2010-11-30,2.731,9.231291988992
2010-12-01,4.227,9.514460454912
2010-12-02,5.464,9.712678381056
2010-12-03,6.341,9.854262614016
2010-12-04,6.384,10.05248054016
2010-12-05,6.051,10.420599545856
2010-12-06,5.319,10.732084858368
2010-12-07,4.555,11.015253324288
2010-12-08,4.189,11.3267386368
2010-12-09,3.645,11.638223949312
2010-12-10,3.064,11.836441875456
2010-12-11,2.987,11.779808182272
2010-12-12,2.613,11.355055483392
2010-12-13,2.511,10.817035398144
2010-12-14,2.29,10.420599545856
2010-12-15,2.235,10.222381619712
2010-12-16,2.041,10.109114233344
2010-12-17,1.984,10.109114233344
2010-12-18,2.345,10.533866932224
2010-12-19,2.681,10.817035398144
2010-12-20,2.997,11.015253324288
2010-12-21,2.987,11.100203864064
2010-12-22,3.066,11.156837557248
2010-12-23,2.97,11.298421790208
2010-12-24,2.725,11.524956562944
2010-12-25,2.665,11.723174489088
2010-12-26,2.617,11.949709261824
2010-12-27,2.541,12.091293494784
2010-12-28,2.422,12.0346598016
2010-12-29,2.241,11.89307556864
2010-12-30,2.107,11.779808182272
2010-12-31,3.205,11.723174489088
2011-01-01,6.575,11.75149133568
2011-01-02,10.38,11.89307556864
2011-01-03,12.86,11.978026108416
2011-01-04,13.26,11.978026108416
2011-01-05,13.73,12.062976648192
2011-01-06,13.64,12.431095653888
2011-01-07,12.89,12.770897812992
2011-01-08,11.85,12.969115739136
2011-01-09,10.89,13.16733366528
2011-01-10,9.875,13.393868438016
2011-01-11,9.923,13.790304290304
2011-01-12,10.02,14.158423296
2011-01-13,10.3,14.271690682368
2011-01-14,10.71,14.30000752896
2011-01-15,10.83,14.44159176192
2011-01-16,10.71,14.72476022784
2011-01-17,12.65,14.951295000576
2011-01-18,14.9,15.14951292672
2011-01-19,16.2,15.404364546048
2011-01-20,16.34,15.43268139264
2011-01-21,15.61,15.29109715968
2011-01-22,14.14,15.036245540352
2011-01-23,12.86,14.894661307392
2011-01-24,11.22,14.8663444608
2011-01-25,11.45,15.092879233536
2011-01-26,11.56,15.885750938112
2011-01-27,11.17,16.452087869952
2011-01-28,10.8,16.480404716544
2011-01-29,9.878,16.197236250624
2011-01-30,8.985,15.829117244928
2011-01-31,8.912,15.630899318784
2011-02-01,10.25,15.5742656256
2011-02-02,13.01,16.508721563136
2011-02-03,16.48,18.207732358656
2011-02-04,65.19,21.09605071104
2011-02-05,82.82,31.99803664896
2011-02-06,75.85,47.85547074048
2011-02-07,64.67,63.42973636608
2011-02-08,54.54,75.32281193472
2011-02-09,46.9,82.1188551168
2011-02-10,42.94,93.4455937536
2011-02-11,40.07,101.9406477312
2011-02-12,38.2,100.24163693568
2011-02-13,36.54,92.029751424
2011-02-14,34.92,82.96836051456
2011-02-15,34.76,75.88914886656
2011-02-16,35.18,73.34063267328
2011-02-17,36.16,71.35845341184
2011-02-18,35.75,66.5445894912
2011-02-19,34.92,57.48319858176
2011-02-20,33.31,46.7227968768
2011-02-21,32.19,38.2277428992
2011-02-22,31.74,32.5643735808
2011-02-23,31.22,28.88318352384
2011-02-24,30.14,26.33466733056
2011-02-25,28.84,25.032092387328
2011-02-26,28.2,24.097636449792
2011-02-27,26.84,23.134863665664
2011-02-28,28.87,22.143774034944
2011-03-01,30.42,21.66238764288
2011-03-02,30.82,21.152684404224
2011-03-03,29.1,20.926149631488
2011-03-04,27.35,21.124367557632
2011-03-05,26.89,22.200407728128
2011-03-06,26.92,23.672883750912
2011-03-07,25.96,24.805557614592
2011-03-08,24.44,25.428528239616
2011-03-09,30.58,25.966548324864
2011-03-10,35.35,26.561202103296
2011-03-11,36.47,26.9010042624
2011-03-12,35.26,26.957637955584
2011-03-13,31.95,27.6089254272
2011-03-14,28.26,28.60001505792
2011-03-15,29.5,30.86536278528
2011-03-16,30.1,31.99803664896
2011-03-17,29.07,32.28120511488
2011-03-18,26.32,32.5643735808
2011-03-19,24.08,33.41387897856
2011-03-20,21.78,33.69704744448
2011-03-21,19.69,33.13071051264
2011-03-22,17.23,30.58219431936
2011-03-23,14.94,27.070905341952
2011-03-24,14.21,24.522389148672
2011-03-25,14.02,22.710110966784
2011-03-26,17.59,22.143774034944
2011-03-27,28.48,28.061994972672
2011-03-28,36.84,30.01585738752
2011-03-29,39.91,33.41387897856
2011-03-30,47.52,39.36041676288
2011-03-31,52.75,51.53666079744
2011-04-01,53.86,64.27924176384
2011-04-02,51.52,69.94261108224
2011-04-03,47.37,69.94261108224
2011-04-04,40.87,70.50894801408
2011-04-05,42.64,73.34063267328
2011-04-06,43.47,74.19013807104
2011-04-07,42.52,75.32281193472
2011-04-08,39.12,75.32281193472
2011-04-09,35.45,72.77429574144
2011-04-10,31.87,69.09310568448
2011-04-11,28.15,63.712904832
2011-04-12,27.17,55.78418778624
2011-04-13,25.96,45.87329147904
2011-04-14,24.63,38.2277428992
2011-04-15,23.67,33.13071051264
2011-04-16,22.83,29.16635198976
2011-04-17,21.39,25.145359773696
2011-04-18,19.94,21.265951790592
2011-04-19,18.27,18.26436605184
2011-04-20,16.61,16.367137330176
2011-04-21,15.37,15.00792869376
2011-04-22,14.25,14.045155909632
2011-04-23,12.96,13.30891789824
2011-04-24,12.31,12.770897812992
2011-04-25,11.56,12.289511420928
2011-04-26,9.901,11.864758722048
2011-04-27,8.16,11.298421790208
2011-04-28,9.858,10.732084858368
2011-04-29,11.15,10.562183778816
2011-04-30,11.76,10.47723323904
2011-05-01,11.52,10.47723323904
2011-05-02,10.3,10.76040170496
2011-05-03,9.054,11.015253324288
2011-05-04,8.726,11.411689176576
2011-05-05,8.124,12.091293494784
2011-05-06,7.296,13.054066278912
2011-05-07,6.616,14.384958068736
2011-05-08,5.686,15.43268139264
2011-05-09,4.602,14.554859148288
2011-05-10,3.751,12.091293494784
2011-05-11,2.923,10.307332159488
2011-05-12,2.411,8.863172983296
2011-05-13,1.946,7.92871704576
2011-05-14,2.204,7.050894801408
2011-05-15,2.43,6.3712904832
2011-05-16,3.077,6.144755710464
2011-05-17,3.756,6.286339943424
2011-05-18,4.017,6.79604318208
2011-05-19,3.655,7.390696960512
2011-05-20,3.224,7.277429574144
